"가구별일련번호","가구구분코드","노인가구여부","가구주_연령","주택소유유무","소득"
05118,2,1,76,1,600000
05118,2,1,81,1,826167
05119,1,0,53,2,2758453
05119,2,0,45,1,700000
05119,2,0,67,1,3281767
05119,2,1,81,1,3603187
05120,1,0,36,2,3395000
05120,1,0,60,1,1528897
05120,2,1,78,1,1623999
05120,2,1,92,2,1229070
05121,2,0,60,1,1782253
05121,2,1,70,1,1374340
05121,2,1,71,2,900000
05121,2,1,77,1,1888917
05122,1,0,41,1,8256500
05122,1,0,47,1,8711227
05122,2,1,77,1,1396087
05122,2,1,80,1,794760
05123,2,0,39,1,5200000
05123,2,0,76,1,7524206
05123,2,1,77,1,2618350
05123,2,1,78,1,1177610
05124,2,0,47,1,7181415
05124,2,0,48,1,1737060
05124,2,1,65,1,166667
05124,2,1,72,1,1208760
05125,1,0,33,2,5000000
05125,1,0,49,1,7448117
05125,2,0,57,1,23530000
05125,2,0,77,2,1241111
05126,1,0,50,1,9004847
05126,1,0,54,1,10194725
05126,2,0,45,1,6830633
05126,2,0,47,1,2300000
05127,1,0,32,1,7120710
05127,1,0,38,1,8935740
05127,1,0,47,1,5991120
05127,2,0,50,1,2800000
05128,1,0,36,1,3942167
05128,1,0,42,1,5018440
05128,2,0,54,1,3903790
05128,2,0,55,1,3498333
05129,1,0,49,1,7797693
05129,1,0,52,1,7083457
05129,1,0,56,1,12334730
05129,2,0,71,1,600000
05130,1,0,38,1,4233260
05130,1,0,42,1,5932933
05130,1,0,48,1,8600000
05130,1,0,64,1,6719680
05131,1,0,32,1,8531620
05131,1,0,51,1,3062307
05131,1,0,56,1,5119990
05131,2,0,38,1,3563141
05132,1,0,34,1,3874026
05132,1,0,47,1,8406033
05132,2,0,45,1,11350461
05132,2,0,65,1,832107
05133,1,0,36,1,3713996
05133,1,0,38,1,5723006
05133,1,0,57,1,8830937
05133,2,1,76,1,1171970
05134,1,0,41,1,6785000
05134,2,0,50,1,3292208
05134,2,0,65,1,3087601
05134,2,1,73,1,1327563
05135,1,0,42,1,3857987
05135,1,0,48,1,2580000
05135,1,0,53,1,11147020
05135,2,0,67,1,3363598
05136,1,0,48,1,3133333
05136,1,0,53,1,3920000
05136,2,0,59,1,2868400
05136,2,0,69,1,1374557
05137,1,0,30,1,5757575
05137,1,0,38,1,6022017
05137,2,0,50,1,5977352
05137,2,0,51,1,2420140
05138,1,0,36,1,3708065
05138,1,0,54,1,5134374
05138,1,0,66,1,5559090
05138,2,0,63,1,1200000
05139,2,0,45,1,5877600
05139,2,0,63,1,1159000
05139,2,0,63,1,382000
05139,2,1,70,1,771733
05140,1,1,70,1,1934510
05140,2,0,47,2,8300000
05140,2,0,55,2,1769067
05140,2,0,59,1,534816
05141,1,0,32,1,5366730
05141,1,1,72,1,1631413
05141,2,1,75,1,1256230
05141,2,1,85,1,551000
05142,1,0,45,2,5918090
05142,2,1,78,1,600427
05142,2,1,88,1,2076600
05142,2,1,88,1,703750
05143,2,0,53,1,3455000
05143,2,1,77,1,996526
05143,2,1,86,1,2445357
05143,2,1,89,1,668667
05144,1,0,36,1,7793329
05144,1,0,57,1,5941635
05144,2,0,36,1,5230520
05144,2,0,66,1,2830647
05145,1,0,50,1,8571289
05145,2,0,56,1,5094300
05145,2,0,80,1,530717
05145,2,1,88,1,979510
05146,1,0,48,2,2522622
05146,1,0,50,1,8488739
05146,2,1,77,1,2826770
05146,2,1,79,1,1583013
05147,2,0,43,2,2166667
05147,2,0,48,2,6300000
05147,2,0,52,1,3000000
05147,2,0,88,1,794333
05148,1,0,54,1,3600000
05148,2,0,52,1,902500
05148,2,0,56,1,1646353
05148,2,0,60,1,7472900
05149,1,0,57,1,8323975
05149,1,0,63,1,6151320
05149,2,0,39,2,1300000
05149,2,0,45,2,1769600
05150,1,0,50,1,11525340
05150,1,0,52,1,11959808
05150,2,1,79,1,1143333
05150,2,1,79,1,1683600
05151,1,0,38,1,12305070
05151,1,0,38,2,3930964
05151,1,1,70,1,1758960
05151,2,0,37,2,1266667
05152,1,0,53,2,1458533
05152,1,0,56,1,7750210
05152,2,0,48,1,5033333
05152,2,1,74,1,1585070
05153,1,0,40,1,6038520
05153,1,0,56,1,5877327
05153,1,1,75,1,1482320
05153,2,0,57,1,3050000
05154,1,0,65,1,3789927
05154,2,0,60,1,1321333
05154,2,0,70,2,5375624
05154,2,1,80,1,512090
05155,2,0,58,1,4365333
05155,2,1,70,1,949933
05155,2,1,72,1,1070880
05155,2,1,73,1,472150
05156,1,0,38,1,5640450
05156,1,0,53,1,3942117
05156,2,0,58,1,905000
05156,2,0,64,2,5274983
05157,1,1,74,1,2029380
05157,1,1,78,1,2448330
05157,2,0,79,1,7604000
05157,2,1,67,1,1849333
05158,1,0,47,1,2290807
05158,1,0,67,1,5089260
05158,1,1,66,1,2314780
05158,2,0,69,1,4983180
05159,1,0,46,1,11010867
05159,1,0,65,1,6210761
05159,2,0,17,2,450000
05159,2,0,88,1,2321880
05160,1,0,60,1,5053693
05160,1,1,67,1,2658413
05160,2,1,72,1,3858750
05160,2,1,76,1,1398970
05161,1,0,54,1,4329445
05161,1,0,56,1,2658439
05161,2,0,40,1,2066667
05161,2,1,88,2,1503337
05162,1,0,49,1,3258685
05162,1,1,79,2,2087825
05162,2,1,71,2,3346000
05162,2,1,73,1,1549235
05163,1,0,36,1,3354550
05163,1,0,43,2,6700000
05163,1,0,52,1,4023000
05163,2,1,76,1,1000000
05164,1,0,34,1,4078790
05164,1,0,42,1,5246600
05164,2,0,37,1,0
05164,2,1,68,1,1480267
05165,1,0,70,1,2658695
05165,2,1,73,1,7269214
05165,2,1,75,1,1103333
05165,2,1,82,1,877160
05166,1,0,57,1,2668500
05166,2,0,50,1,1000000
05166,2,0,56,1,2066667
05166,2,0,66,1,1000101
05167,1,0,39,1,4038490
05167,1,0,55,2,1500000
05167,1,0,62,1,3309475
05167,2,1,83,1,784340
05168,1,0,39,2,3220000
05168,1,0,44,2,7799200
05168,2,0,57,1,2850633
05168,2,0,70,1,1956733
05169,1,0,45,1,2400000
05169,1,0,60,1,1490000
05169,2,0,54,2,0
05169,2,1,80,1,1128639
05170,1,0,40,1,5548380
05170,1,0,52,2,2850507
05170,2,0,63,1,3088717
05170,2,1,72,1,975173
05171,1,0,27,2,2800260
05171,2,0,48,1,3894000
05171,2,0,69,1,4268803
05171,2,1,80,1,822873
05172,1,0,35,2,5621275
05172,1,0,60,2,4835700
05172,1,1,69,1,806000
05172,2,0,84,1,995130
05173,2,0,49,2,1324172
05173,2,0,57,1,1497667
05173,2,0,59,1,4680333
05173,2,0,67,1,6776950
05174,1,0,43,1,3800000
05174,2,0,61,1,3500000
05174,2,0,68,1,2319703
05174,2,1,73,1,1829045
05175,1,0,33,1,4975173
05175,2,0,67,1,3778667
05175,2,1,75,1,1392393
05175,2,1,77,1,1294420
05176,2,1,68,1,2620000
05176,2,1,72,1,714760
05176,2,1,73,2,1890867
05176,2,1,77,1,1543350
05177,1,0,62,1,3534667
05177,2,0,48,1,1337060
05177,2,1,68,1,1291787
05177,2,1,81,1,838100
05178,1,0,49,1,5944450
05178,2,0,57,1,5644685
05178,2,0,60,1,2955150
05178,2,1,80,1,735087
05179,1,0,34,1,6163333
05179,1,0,66,2,2350000
05179,1,1,79,1,690000
05179,2,1,65,1,1897158
05180,1,0,52,1,2833333
05180,1,1,75,1,1399090
05180,1,1,81,1,801000
05180,2,0,62,1,1160253
05181,1,1,67,1,2751427
05181,2,0,62,2,1838000
05181,2,0,64,1,800000
05181,2,1,68,2,890907
05182,1,0,39,2,6977995
05182,1,0,82,1,1849947
05182,1,1,79,2,965346
05182,2,0,63,1,4300000
05183,1,1,77,1,3415520
05183,2,0,35,1,4314770
05183,2,0,53,2,2533367
05183,2,1,82,1,588000
05184,1,0,56,1,3069450
05184,1,1,77,1,408000
05184,2,0,63,1,1900093
05184,2,1,74,1,2842100
05185,1,0,35,1,8953860
05185,1,0,50,1,9707605
05185,1,0,65,1,3939000
05185,1,0,66,1,3191324
05186,1,0,38,1,10318760
05186,1,0,48,2,2772800
05186,1,0,54,1,8534734
05186,2,1,72,1,1930670
05187,1,0,34,1,1964760
05187,2,0,50,1,6000000
05187,2,0,55,1,3350000
05187,2,0,62,1,2902450
05188,1,0,50,1,8684660
05188,1,0,60,1,1000000
05188,1,0,63,1,5971270
05188,2,0,54,1,5514160
05189,1,0,43,1,5874633
05189,1,0,53,1,8618760
05189,2,1,82,1,5280000
05189,2,1,91,1,4436930
05190,1,1,68,2,3012000
05190,2,0,38,1,3166667
05190,2,1,74,1,1042050
05190,2,1,79,1,2737310
05191,2,0,45,1,11311692
05191,2,0,73,2,810280
05191,2,1,76,1,2531480
05191,2,1,79,1,1077600
05192,1,0,28,2,2200000
05192,1,1,66,2,2356560
05192,2,0,45,1,9063533
05192,2,1,83,1,341500
05193,1,0,58,2,1800000
05193,2,0,48,2,9983333
05193,2,1,70,2,1138630
05193,2,1,85,1,1067760
05194,1,0,43,1,3920000
05194,2,0,39,1,1000000
05194,2,0,53,1,5133333
05194,2,1,75,1,1336630
05195,1,0,38,1,11012028
05195,2,0,50,1,3900000
05195,2,1,66,1,5800000
05195,2,1,89,1,2627733
05196,1,0,38,2,4500000
05196,1,0,43,1,7851220
05196,2,0,59,1,3864976
05196,2,1,79,1,1124680
05197,1,0,45,1,8337416
05197,2,0,44,1,1000000
05197,2,0,88,1,430000
05197,2,1,74,1,1124293
05198,1,0,43,1,3478760
05198,1,0,64,2,931317
05198,2,0,55,1,11679693
05198,2,0,57,1,1313020
05199,1,0,57,1,4025810
05199,1,0,57,1,9115370
05199,2,0,56,1,3520000
05199,2,1,84,1,1500553
05200,1,0,28,2,3247740
05200,1,0,54,1,2520000
05200,1,0,60,1,3793473
05200,1,0,62,1,4760877
05201,1,0,26,2,3882703
05201,1,0,45,1,4766000
05201,2,0,67,1,981900
05201,2,1,72,1,3156283
05202,1,0,46,1,3075000
05202,2,0,52,2,846723
05202,2,0,59,1,4518903
05202,2,1,79,1,567000
05203,1,0,26,2,2518769
05203,1,0,42,2,2046540
05203,1,0,60,1,2666607
05203,2,0,39,1,6290067
05204,1,0,37,2,4012889
05204,1,1,70,2,1140700
05204,2,0,40,1,1850000
05204,2,0,60,1,3650000
05205,1,0,37,1,9040660
05205,1,0,55,1,1406520
05205,2,1,67,1,1909820
05205,2,1,81,1,761820
05206,1,0,34,1,6665125
05206,1,0,56,1,2807100
05206,2,0,60,1,310000
05206,2,1,69,1,8322333
05207,1,0,50,1,7650000
05207,1,0,50,1,8585385
05207,1,0,67,1,4528327
05207,2,1,83,1,1428440
05208,1,0,38,1,12078105
05208,1,0,39,1,6185757
05208,1,0,52,1,9442730
05208,2,0,55,1,5000
05209,1,0,52,1,10930430
05209,1,0,52,1,5646250
05209,1,0,56,1,7292950
05209,2,0,63,1,1735583
05210,1,0,56,1,6339847
05210,1,0,57,1,3326842
05210,2,0,30,1,3140000
05210,2,0,64,1,550000
05211,1,0,54,1,9733968
05211,2,0,55,2,3050000
05211,2,0,64,2,766520
05211,2,0,70,1,1432960
05212,1,0,33,2,4892538
05212,1,0,40,2,3111800
05212,2,0,51,1,2351430
05212,2,0,54,2,3667767
05213,2,0,56,2,539364
05213,2,0,62,1,7225000
05213,2,1,74,1,453370
05213,2,1,80,1,958390
05214,1,0,53,1,7507360
05214,2,0,34,2,3516030
05214,2,0,69,1,647490
05214,2,1,68,1,3595370
05215,1,0,39,1,6054589
05215,1,1,72,2,1200000
05215,2,1,75,2,556030
05215,2,1,88,2,1053345
05216,1,0,40,1,12237470
05216,1,0,44,1,15725000
05216,1,1,79,2,1577800
05216,2,0,55,1,6025000
05217,1,0,42,1,6816837
05217,1,0,43,2,5068333
05217,2,0,60,2,1949930
05217,2,1,66,2,554610
05218,1,0,43,1,4968630
05218,1,1,73,1,3933095
05218,2,0,41,1,6000000
05218,2,0,51,1,6596310
05219,1,0,50,1,3637226
05219,2,0,47,1,46600
05219,2,0,61,1,170000
05219,2,1,78,1,1084833
05220,1,0,62,1,4273000
05220,1,0,62,1,4587670
05220,2,0,69,1,2035030
05220,2,1,80,2,1837305
05221,1,0,34,1,3746333
05221,2,0,61,2,1176805
05221,2,1,76,1,1703903
05221,2,1,83,1,1890327
05222,1,0,60,2,3080000
05222,2,0,23,2,116667
05222,2,1,81,2,769617
05222,2,1,84,1,1117000
05223,1,0,43,2,5882000
05223,2,0,47,2,0
05223,2,0,56,1,2449250
05223,2,0,65,1,2776857
05224,1,0,36,2,5116667
05224,2,0,53,1,4676667
05224,2,0,63,1,400000
05224,2,0,65,1,3816845
05225,1,0,33,2,3049910
05225,2,0,57,1,5190750
05225,2,1,78,1,1049020
05225,2,1,82,1,400000
05226,1,0,45,1,2000000
05226,1,0,57,2,2750000
05226,2,0,36,1,11381840
05226,2,0,66,1,4300000
05227,1,0,34,2,5386360
05227,1,0,58,2,3125487
05227,2,0,41,1,11500000
05227,2,1,72,1,876760
05228,1,0,38,1,7423000
05228,1,0,43,1,6145690
05228,1,1,75,2,1198744
05228,2,0,48,1,7668000
05229,1,0,35,1,7626930
05229,2,0,65,1,6972338
05229,2,0,84,1,481430
05229,2,1,70,2,1232689
05230,1,0,29,1,4863104
05230,1,0,59,2,1206897
05230,1,1,79,1,1873700
05230,2,1,76,1,1972933
05231,1,0,48,2,16174720
05231,1,1,73,1,2610863
05231,2,0,62,1,106000
05231,2,1,71,2,1235907
05232,1,0,35,2,5716897
05232,2,0,49,2,4535533
05232,2,0,70,1,2378200
05232,2,1,79,1,2338780
05233,1,0,33,2,3350620
05233,2,0,63,1,4120590
05233,2,0,72,1,2704760
05233,2,1,87,1,600290
05234,1,0,29,2,7279460
05234,1,0,51,1,9127843
05234,1,0,59,1,5244320
05234,2,0,57,1,330500
05235,2,0,42,1,6500000
05235,2,0,58,1,2842135
05235,2,0,60,2,4068230
05235,2,0,68,1,1641370
05236,2,0,44,2,6200000
05236,2,0,59,1,5780310
05236,2,0,61,1,2979904
05236,2,0,67,1,1584000
05237,1,0,41,1,4729255
05237,1,0,52,1,21012380
05237,1,0,54,1,8210500
05237,2,1,73,2,4147640
05238,1,0,27,2,1915000
05238,1,0,52,2,6817102
05238,1,0,58,1,13831706
05238,2,1,68,1,1147953
05239,1,0,33,2,2911660
05239,1,0,52,1,7688320
05239,1,0,56,2,1516440
05239,2,1,81,1,610087
05240,2,0,64,2,545290
05240,2,1,66,1,3285324
05240,2,1,69,1,2146200
05240,2,1,79,1,1985520
05241,1,0,55,1,12874250
05241,2,0,45,2,541400
05241,2,0,52,1,4253707
05241,2,0,62,1,1053587
05242,1,0,59,1,12613750
05242,2,0,50,2,2100000
05242,2,1,72,1,7735920
05242,2,1,80,1,8000
05243,1,0,50,1,8925850
05243,2,0,60,2,410000
05243,2,0,62,1,2861643
05243,2,1,81,1,602870
05244,1,0,64,1,7092914
05244,1,1,81,1,1589650
05244,2,0,68,1,2308000
05244,2,1,74,1,676570
05245,1,0,60,1,6029350
05245,2,0,61,1,4000000
05245,2,1,71,2,737742
05245,2,1,91,1,3750597
05246,1,0,35,1,5414540
05246,1,0,39,2,6446003
05246,2,1,65,2,1253080
05246,2,1,79,1,1982333
05247,1,0,37,1,4729450
05247,1,0,41,2,0
05247,1,0,58,1,10715133
05247,2,1,76,1,2672380
05248,1,0,32,2,1200000
05248,1,0,36,2,6178290
05248,1,0,62,2,745187
05248,1,1,66,2,2566050
05249,1,0,22,2,2348570
05249,1,0,44,2,2500000
05249,1,0,61,2,573903
05249,2,1,85,1,1462333
05250,1,0,41,1,3599533
05250,1,0,45,2,3076000
05250,1,0,64,2,1925050
05250,2,1,75,2,769683
05251,1,0,29,2,3436845
05251,1,0,49,2,2202760
05251,1,0,56,1,3922386
05251,2,1,84,1,1047030
05252,1,0,29,2,2051400
05252,1,0,59,1,2586950
05252,2,0,46,1,1504833
05252,2,0,64,1,1775800
05253,2,0,54,1,383333
05253,2,0,57,1,0
05253,2,0,71,1,2175637
05253,2,1,72,1,817986
05254,1,0,57,1,6492349
05254,2,0,54,1,6899400
05254,2,0,64,1,4955630
05254,2,1,75,1,678090
05255,1,0,44,1,3445760
05255,1,1,80,1,580000
05255,2,0,40,1,500000
05255,2,1,77,1,664210
05256,1,0,39,2,5624960
05256,2,0,57,1,1935125
05256,2,0,59,1,339000
05256,2,1,80,1,1335325
05257,1,0,53,1,5844547
05257,1,0,58,1,6269485
05257,1,0,60,1,3167250
05257,2,1,69,1,1058317
05258,1,0,41,1,6374808
05258,1,0,55,2,1375000
05258,2,0,67,1,5473143
05258,2,1,72,1,2837000
05259,1,0,50,1,3300000
05259,2,0,57,1,374400
05259,2,0,59,1,4320903
05259,2,1,66,1,568020
05260,1,0,32,2,3558500
05260,1,0,60,1,2058540
05260,1,1,66,1,10397230
05260,1,1,68,1,3271255
05261,1,0,40,1,2980000
05261,1,1,70,2,1248360
05261,2,0,40,2,2800645
05261,2,0,66,1,9419200
05262,1,1,71,1,1730660
05262,2,0,57,1,20958295
05262,2,1,72,1,1219600
05262,2,1,92,1,1178100
05263,2,0,62,1,0
05263,2,1,69,1,1922160
05263,2,1,81,1,1620850
05263,2,1,85,2,853400
05264,1,0,38,1,3587500
05264,1,0,53,1,10388940
05264,1,0,62,1,4663410
05264,2,0,35,1,4950000
05265,1,0,43,2,3150000
05265,1,0,50,1,6326720
05265,1,0,61,2,2391815
05265,2,1,70,2,2824460
05266,1,0,51,1,5130000
05266,1,0,61,1,5152700
05266,2,0,60,1,1733203
05266,2,0,62,1,6211400
05267,1,0,53,2,3500000
05267,1,0,55,1,7719045
05267,1,0,68,2,2216760
05267,2,1,69,1,3643850
05268,1,0,46,1,6595500
05268,1,0,52,1,6677600
05268,1,0,55,1,6384290
05268,1,1,72,2,926667
05269,1,0,44,1,16471667
05269,1,0,53,1,1537130
05269,2,0,56,1,3062160
05269,2,0,57,1,7000000
05270,1,0,45,1,2720000
05270,2,0,47,1,5933333
05270,2,0,52,1,4398280
05270,2,1,66,2,678793
05271,1,0,46,1,3016667
05271,1,0,56,1,2888960
05271,1,0,62,1,2159833
05271,1,0,64,1,9152743
05272,1,0,28,2,4121193
05272,1,0,35,1,5476773
05272,1,1,72,1,3818603
05272,2,1,72,2,2155490
05273,1,0,29,2,2593890
05273,1,0,65,1,3256393
05273,2,0,41,1,6666667
05273,2,0,65,1,3306827
05274,1,0,42,1,12613804
05274,1,0,43,2,3613077
05274,1,0,45,2,7202172
05274,1,0,50,1,3338000
05275,1,0,32,2,4277880
05275,1,0,43,1,4358733
05275,1,0,52,1,4001800
05275,2,0,65,1,14357971
05276,2,0,36,2,4205225
05276,2,0,46,1,4973333
05276,2,0,61,1,3623333
05276,2,1,82,1,706000
05277,1,0,21,2,3402745
05277,1,0,41,2,7878690
05277,2,0,43,1,6100000
05277,2,1,71,1,1399640
05278,1,0,63,2,972501
05278,2,0,39,2,2641333
05278,2,0,46,1,5300000
05278,2,0,65,1,2625270
05279,1,0,52,2,6733933
05279,1,1,78,2,1002666
05279,2,0,42,1,2570000
05279,2,0,53,1,5027000
05280,1,1,83,1,980500
05280,2,0,57,1,5006250
05280,2,0,63,1,2650020
05280,2,0,63,2,1007340
05281,1,0,50,2,2764060
05281,2,0,37,1,2800000
05281,2,0,59,1,1070070
05281,2,1,81,1,1294230
05282,1,0,30,2,5807000
05282,1,1,65,1,3123510
05282,2,0,63,1,441440
05282,2,1,71,1,2891000
05283,1,0,30,2,6952823
05283,1,0,57,2,4240000
05283,2,0,65,1,2402630
05283,2,1,72,1,1827270
05284,1,0,51,2,1835333
05284,1,0,58,2,3014000
05284,2,0,64,1,372480
05284,2,1,72,1,1423400
05285,1,0,37,2,5381685
05285,1,1,76,2,1179660
05285,2,0,48,1,3000000
05285,2,1,73,1,3143100
05286,1,0,32,1,5104789
05286,2,0,64,1,1023690
05286,2,1,76,1,1561267
05286,2,1,82,1,957170
05287,1,0,48,2,12511020
05287,1,1,81,1,1274750
05287,2,0,47,1,2454753
05287,2,1,68,1,4904170
05288,1,1,76,1,2981029
05288,2,0,50,2,4846037
05288,2,0,60,1,2959667
05288,2,0,72,1,3433740
05289,1,0,41,1,4367500
05289,1,0,47,1,8299755
05289,2,0,73,1,2538093
05289,2,1,76,1,4100188
05290,1,0,57,1,8321370
05290,1,0,57,2,1296760
05290,2,0,62,1,1250000
05290,2,1,71,1,2714000
05291,1,1,78,1,1291499
05291,2,0,50,2,3471256
05291,2,0,56,1,530000
05291,2,0,64,2,730363
05292,1,0,50,1,9160300
05292,1,1,80,1,2721200
05292,2,0,45,2,56740
05292,2,0,52,1,0
05293,1,0,34,1,4460580
05293,1,1,73,1,1494000
05293,2,0,41,2,7778925
05293,2,0,50,2,2133333
05294,1,1,73,2,1389880
05294,1,1,80,2,1352133
05294,2,0,59,2,928960
05294,2,0,61,2,1883333
05295,1,0,68,1,3402927
05295,1,1,66,1,2673760
05295,1,1,73,1,958117
05295,1,1,81,2,2781183
05296,2,0,49,2,2520000
05296,2,1,71,2,931874
05296,2,1,80,1,1405963
05296,2,1,92,2,1298403
05297,1,0,44,2,3599014
05297,2,0,66,1,3635880
05297,2,1,65,2,2951573
05297,2,1,78,1,4281967
05298,1,0,29,2,3080690
05298,1,0,58,1,8770177
05298,2,0,55,2,3368293
05298,2,1,80,1,254760
05299,1,0,29,2,2152200
05299,1,0,58,1,17750106
05299,2,0,76,1,11388022
05299,2,1,78,2,859260
05300,1,0,43,1,7338464
05300,1,0,59,1,8801176
05300,1,1,84,1,1360000
05300,2,1,72,1,14254760
05301,1,0,41,1,4000000
05301,2,0,56,1,6453333
05301,2,0,57,1,23609333
05301,2,1,76,1,1000000
05302,2,0,46,1,1450467
05302,2,0,46,1,7933333
05302,2,0,49,1,3000000
05302,2,0,71,1,433333
05303,1,0,38,1,4968593
05303,2,0,58,1,6000000
05303,2,0,61,1,772645
05303,2,1,78,1,2304749
05304,1,0,32,1,6798303
05304,1,0,39,1,10101885
05304,1,1,78,1,610820
05304,2,1,70,1,2151007
05305,1,0,50,1,4891250
05305,1,1,73,1,2494493
05305,2,0,75,1,2962183
05305,2,1,65,1,3232510
05306,1,0,51,1,7331242
05306,1,1,72,1,1416047
05306,2,0,46,1,2408107
05306,2,1,69,1,1774000
05307,1,0,36,1,7128564
05307,1,0,41,1,5467200
05307,2,0,28,1,4148000
05307,2,0,44,1,433590
05308,2,0,55,1,673250
05308,2,1,78,1,877610
05308,2,1,80,1,692570
05308,2,1,82,1,2969450
05309,1,0,57,1,7093248
05309,1,0,62,1,2672410
05309,2,1,65,1,0
05309,2,1,77,1,1172500
05310,2,0,40,1,1500000
05310,2,0,56,1,600
05310,2,0,77,2,1607764
05310,2,1,85,1,800000
05311,2,0,45,1,6638485
05311,2,0,59,1,15000
05311,2,0,63,1,3614940
05311,2,1,73,1,1528970
05312,1,0,32,1,6438245
05312,1,0,65,1,6245578
05312,2,0,37,1,4200000
05312,2,1,69,1,491650
05313,1,0,55,2,1731667
05313,2,0,54,1,5941110
05313,2,0,68,1,3463095
05313,2,1,83,1,1258477
05314,1,0,32,2,4676370
05314,2,0,53,1,5530000
05314,2,0,63,1,2360000
05314,2,1,72,1,637057
05315,1,0,25,2,4745000
05315,2,0,55,2,1226400
05315,2,1,66,1,1785440
05315,2,1,74,1,5947025
05316,1,0,67,1,3609770
05316,2,0,55,1,4620000
05316,2,1,78,1,1330807
05316,2,1,85,1,1226000
05317,2,0,77,1,6879200
05317,2,1,69,1,1425493
05317,2,1,78,1,18468520
05317,2,1,79,1,1656250
05318,1,0,38,1,2916000
05318,1,1,77,1,854953
05318,2,1,77,1,8350230
05318,2,1,78,2,505200
05319,1,0,47,1,7006700
05319,1,0,61,2,1981690
05319,2,0,36,1,5307185
05319,2,0,68,1,5997621
05320,1,0,38,1,6053193
05320,1,0,61,2,4957901
05320,2,0,80,1,464050
05320,2,1,78,1,2000290
05321,1,0,68,2,1587950
05321,2,0,45,2,2628933
05321,2,0,55,2,3300000
05321,2,1,73,1,1443497
05322,1,0,36,2,1494797
05322,1,0,42,1,3877987
05322,1,0,54,1,4353281
05322,2,1,79,1,1707600
05323,1,0,53,1,4233333
05323,1,0,55,1,7451352
05323,1,1,70,1,2097627
05323,2,0,56,1,1833333
05324,1,0,36,1,7460732
05324,2,0,45,1,5494310
05324,2,0,58,1,9233333
05324,2,1,74,1,1801737
05325,1,0,50,1,10540772
05325,1,1,75,1,1796320
05325,2,0,68,1,1102770
05325,2,1,70,1,907501
05326,1,0,50,1,10611339
05326,2,0,64,1,1241897
05326,2,0,83,1,1901837
05326,2,1,72,1,2952417
05327,1,0,56,1,2646701
05327,2,0,24,2,3083117
05327,2,0,38,1,7226667
05327,2,1,72,1,1307490
05328,1,0,36,1,8377722
05328,1,0,55,1,3408550
05328,2,0,43,2,2137834
05328,2,1,72,2,3146000
05329,1,0,38,2,5502045
05329,1,1,68,1,8008480
05329,2,0,43,2,2500000
05329,2,1,76,1,900000
05330,1,0,38,1,6022580
05330,2,0,57,1,1219920
05330,2,0,61,1,7567900
05330,2,1,74,1,1182480
05331,1,0,45,1,7124955
05331,1,0,65,1,2264277
05331,1,1,79,2,1104690
05331,2,0,39,2,1400000
05332,1,0,45,2,8381460
05332,1,0,54,2,6825820
05332,2,1,74,1,600000
05332,2,1,79,1,1315000
05333,1,0,43,1,5587680
05333,1,0,58,1,6787687
05333,2,0,37,2,2400000
05333,2,1,68,1,937600
05334,2,0,53,2,834200
05334,2,0,61,1,3240000
05334,2,0,73,1,1605960
05334,2,1,73,1,7925023
05335,1,0,63,1,4900395
05335,2,0,59,1,3350000
05335,2,0,66,1,1651700
05335,2,1,82,1,503000
05336,1,0,49,1,4888570
05336,1,1,65,1,1241667
05336,2,0,53,1,3000000
05336,2,1,84,1,807840
05337,1,0,45,1,5408093
05337,1,1,70,1,2899420
05337,2,0,51,1,4450000
05337,2,0,57,1,15611500
05338,1,0,43,1,9471403
05338,1,0,52,1,7287018
05338,1,0,54,1,3066667
05338,2,0,70,1,3624241
05339,1,0,41,2,7486075
05339,1,0,51,1,8722070
05339,1,1,84,1,745680
05339,2,0,51,1,1000000
05340,1,0,41,1,9541440
05340,2,0,40,2,3512000
05340,2,1,78,1,1334967
05340,2,1,78,1,3243495
05341,1,0,52,2,5971610
05341,1,0,60,1,5923440
05341,1,0,65,1,4249260
05341,2,0,60,1,1386000
05342,1,0,43,1,12503941
05342,2,0,58,1,4732000
05342,2,0,63,2,937840
05342,2,1,85,1,1180000
05343,1,0,53,1,3576997
05343,1,0,66,1,6293340
05343,2,0,37,1,2800000
05343,2,1,85,1,900000
05344,1,0,31,2,4681333
05344,2,1,67,1,2533333
05344,2,1,76,1,854719
05344,2,1,81,1,2254466
05345,1,0,30,2,8005177
05345,1,0,59,1,2299623
05345,1,1,67,1,2509623
05345,2,0,64,1,7490943
05346,1,0,51,2,2480000
05346,2,0,18,2,510000
05346,2,1,77,1,473821
05346,2,1,80,1,1252540
05347,1,0,51,2,2637787
05347,1,0,60,1,5170400
05347,1,1,69,1,731667
05347,2,1,76,1,592450
05348,1,0,50,1,8838340
05348,1,0,55,2,1466667
05348,2,0,67,1,3620577
05348,2,1,80,1,851400
05349,1,0,39,2,3320000
05349,1,1,73,1,1429817
05349,2,1,73,1,3668267
05349,2,1,83,1,565420
05350,1,0,54,2,1100000
05350,1,1,79,1,579000
05350,2,0,59,2,789074
05350,2,1,73,1,1882990
05351,1,0,55,2,2300000
05351,1,1,81,2,1939007
05351,2,1,75,1,1030700
05351,2,1,82,1,2441307
05352,2,0,31,2,3970427
05352,2,0,65,1,911450
05352,2,0,79,1,879300
05352,2,1,68,2,982230
05353,1,0,52,2,2833840
05353,1,1,79,2,810513
05353,2,0,57,1,563707
